Catalog Name,Catalog Info,Released Under,Contributor,Keywords,Group,Sectors,Catalog Published On,Catalog Updated On,Domain,CDO Name,CDO Post,Ministry/State/Department,Phone,Email,Address,Resource,NID,File Size,Downloads,Granularity,Resource Published On,Resource Updated On,Reference URL,Sourced webservices/APIs,Note
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Utkoor for district Narayanpet, Telangana as on date",7112627,NA,0,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Siddipet Rural for district Siddipet, Telangana as on date",7112628,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Jarasangam for district Sangareddy, Telangana as on date",7112626,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Telkapally for district Nagarkurnool, Telangana as on date",7112625,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Achampet for district Nagarkurnool, Telangana as on date",7112620,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Srirampoor for district Peddapalli, Telangana as on date",7112622,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Odela for district Peddapalli, Telangana as on date",7112617,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Bhiknoor for district Kamareddy, Telangana as on date",7112623,NA,0,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Undavelli for district Jogulamba Gadwal, Telangana as on date",7112621,NA,0,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Bhimbat Drass for district Kargil, Ladakh as on date",7093784,NA,13,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Addagudur for district Yadadri Bhongiri, Telangana as on date",7093779,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Narva for district Narayanpet, Telangana as on date",7093781,NA,2,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Mellacheruvu for district Suryapet, Telangana as on date",7093777,NA,1,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Chinthlapalem for district Suryapet, Telangana as on date",7093778,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Utkoor for district Narayanpet, Telangana as on date",7093780,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
